delivery_id,customer_id,jumpman_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,when_the_delivery_started,when_the_Jumpman_arrived_at_pickup,when_the_Jumpman_left_pickup,when_the_Jumpman_arrived_at_dropoff,start - dropoff,as the bird flies distance,wasted time (leftpickup - started - howlong),Delivery Minutes
1481205,91907,10940,bicycle,Momoya,Sushi,Miso,1,Soup,14:29.8,40.78407726,-73.97762241,40.7666878,-73.9686943,10/29/14 6:56 PM,10/29/14 7:00 PM,10/29/14 7:35 PM,10/29/14 7:44 PM,0.03332169,0.019547489,0:24,9
1481228,62359,167596,bicycle,Rubirosa,Italian,Baked Clams,1,Lunch & Dinner Appetizers,09:14.1,40.72274859,-73.99606192,40.72478,-73.980463,10/29/14 6:59 PM,10/29/14 7:36 PM,10/29/14 7:47 PM,10/29/14 8:00 PM,0.042526053,0.015730634,0:39,12
1481238,64309,161162,bicycle,Yama 49,Sushi,,,,11:15.2,40.75382474,-73.96852412,40.741793,-73.9923,10/29/14 6:59 PM,10/29/14 7:17 PM,10/29/14 7:27 PM,10/29/14 7:39 PM,0.027869815,0.026646862,0:16,12
1481272,387102,142394,bicycle,Vanessa's Dumplings,Chinese,Vegetable Dumplings,1,Bolied,23:23.0,40.7329359,-73.98644352,40.74382452,-73.99255445,10/29/14 7:04 PM,10/29/14 7:29 PM,10/29/14 7:46 PM,10/29/14 7:57 PM,0.036378507,0.012486206,0:18,10
1481269,105903,65763,bicycle,Shake Shack,Burger,Shack Burger,1,Burgers,,40.71527933,-74.01486039,40.7469686,-73.9904406,10/29/14 7:05 PM,,,10/29/14 8:23 PM,0.054115301,0.040006702,#NUM!,#N/A
1481295,65009,107181,bicycle,Chote Nawab,Indian,Dum Kokur,1,Chicken,07:36.8,40.74237991,-73.98270607,40.739192,-73.987326,10/29/14 7:06 PM,10/29/14 7:29 PM,10/29/14 7:35 PM,10/29/14 7:40 PM,0.023576863,0.005613066,0:21,5
1481308,402215,54954,bicycle,RedFarm Hudson,Chinese,Soft & Crunchy Vegetable Fried Rice,1,Rice & Noodles,06:52.0,40.73421385,-74.00620203,40.72151289,-74.00924045,10/29/14 7:08 PM,10/29/14 7:20 PM,10/29/14 7:30 PM,10/29/14 7:39 PM,0.022045231,0.013059348,0:15,9
1481341,137617,84770,bicycle,Blue Ribbon Fried Chicken,American,The Blue Ribbon,2,Sandwiches,,40.72434,-73.99096,40.7299536,-73.9863498,10/29/14 7:13 PM,10/29/14 7:28 PM,10/29/14 7:41 PM,10/29/14 7:49 PM,0.024734769,0.007264052,0:27,7
1481365,197265,143085,car,Hill Country Fried Chicken,Southern,Pimento Mac & Cheese,1,Sides,,40.74307542,-73.98914659,40.7629961,-73.9618715,10/29/14 7:15 PM,10/29/14 8:02 PM,10/29/14 8:27 PM,10/29/14 8:46 PM,0.063027269,0.033775198,1:11,18
1481376,139639,154990,bicycle,Sushi of Gari 46,Sushi,California Roll,2,Rolls,,40.76065444,-73.98958275,40.7447833,-73.9860074,10/29/14 7:15 PM,10/29/14 7:39 PM,10/29/14 8:25 PM,10/29/14 8:36 PM,0.056285775,0.016268869,1:9,11
1481426,276192,99219,bicycle,12 Chairs,Middle Eastern,Labaneh,1,Small Plates,05:52.4,40.72763684,-74.00259733,40.723729,-74.0040761,10/29/14 7:21 PM,10/29/14 7:27 PM,10/29/14 7:36 PM,10/29/14 7:41 PM,0.013783021,0.004178271,0:9,4
1481517,104555,118659,walker,Sushi of Gari,Sushi,Spicy Tuna,1,Maki Sushi Cut-Up Roll,15:42.1,40.77156871,-73.95278683,40.78654189,-73.95200961,10/29/14 7:31 PM,10/29/14 8:06 PM,10/29/14 8:16 PM,10/29/14 8:37 PM,0.045257847,0.014993335,0:28,20
1481534,99393,23359,bicycle,sweetgreen,Salad,House Lemonade (NoMad only),1,Drinks,,40.74507859,-73.98882151,40.73831,-73.996606,10/29/14 7:33 PM,10/29/14 7:41 PM,10/29/14 8:10 PM,10/29/14 8:21 PM,0.033527593,0.010315626,0:37,11
1481577,176622,3296,bicycle,Cafe Mogador,Middle Eastern,Chicken,1,Grill,08:55.3,40.727293,-73.984517,40.72916455,-73.97926418,10/29/14 7:37 PM,10/29/14 7:41 PM,10/29/14 8:06 PM,10/29/14 8:10 PM,0.022731875,0.005576271,0:20,3
1481592,239985,90681,bicycle,5 Napkin Burger,Burger,Veggie,1,Burgers,04:52.4,40.7332304,-73.98759305,40.7742409,-73.9894599,10/29/14 7:38 PM,10/29/14 7:37 PM,10/29/14 7:58 PM,10/29/14 8:20 PM,0.0297961,0.041052966,0:15,22
1481585,147596,164846,bicycle,Momofuku Noodle Bar,,Pork Bun,1,Buns,,40.7291104,-73.98424546,40.72702823,-73.98693269,10/29/14 7:39 PM,10/29/14 7:42 PM,10/29/14 8:17 PM,10/29/14 8:19 PM,0.027303542,0.003399515,0:37,1
1481619,106478,99219,bicycle,La Esquina Taqueria,,La Casa,1,Salads,08:43.9,40.72135375,-73.99752529,40.7244003,-73.9911976,10/29/14 7:41 PM,10/29/14 7:45 PM,10/29/14 7:54 PM,10/29/14 8:01 PM,0.013746713,0.007022904,0:4,6
1481615,65224,91932,bicycle,The Grey Dog - Mulberry,Coffee,Grilled Cheese,1,Michigan Sandwiches,11:04.8,40.723096,-73.995774,40.710833,-74.005556,10/29/14 7:42 PM,10/29/14 7:57 PM,10/29/14 8:07 PM,10/29/14 8:19 PM,0.025440509,0.015686577,0:13,12
1481659,100999,164846,bicycle,Blue Ribbon Sushi Izakaya,Japanese,Spicy Tuna & Tempura Flakes,1,Maki,09:21.1,40.72197958,-73.98814821,40.7298774,-73.991618,10/29/14 7:48 PM,10/29/14 8:26 PM,10/29/14 8:36 PM,10/29/14 8:48 PM,0.041627766,0.008626412,0:38,12
1481680,242765,167596,bicycle,L'Apicio,Italian,,,,17:33.8,40.72459523,-73.99164876,40.716564,-73.99075,10/29/14 7:49 PM,,,10/29/14 8:37 PM,0.033686377,0.008081365,#NUM!,#N/A
1481703,403796,67430,bicycle,Emack & Bolio's Ice Cream,,,,,,40.77387897,-73.9517077,40.781432,-73.9541334,10/29/14 7:51 PM,10/29/14 7:50 PM,10/29/14 8:05 PM,10/29/14 8:12 PM,0.014502812,0.007932984,0:14,6
1481715,403596,140096,bicycle,Pinkberry,Ice Cream,Chocolate,1,Frozen Yogurt Without Toppings,,40.72907592,-73.98868203,40.73212474,-73.98927961,10/29/14 7:53 PM,10/29/14 8:10 PM,10/29/14 8:16 PM,10/29/14 8:20 PM,0.018778345,0.003106832,0:23,3
1481718,77540,175047,bicycle,Nobu Next Door,Sushi,Sashimi Salad,1,Dinner Cold Dishes,11:26.0,40.71938641,-74.0086925,40.7375647,-74.0088596,10/29/14 7:53 PM,,,10/29/14 8:57 PM,0.044057859,0.018179055,#NUM!,#N/A
1481860,329978,72480,car,Blue Ribbon Fried Chicken,American,Firebird,1,Sandwiches,,40.72434,-73.99096,40.7229064,-73.9896928,10/29/14 8:06 PM,10/29/14 8:06 PM,10/29/14 8:27 PM,10/29/14 8:32 PM,0.017821366,0.001913375,0:20,5
1481866,172624,83117,bicycle,Barnes & Noble,,,,,,40.73673499,-73.98976066,40.7224088,-73.9983729,10/29/14 8:08 PM,10/29/14 8:21 PM,10/29/14 8:43 PM,10/29/14 8:47 PM,0.027372164,0.016715573,0:35,4
1481882,365362,147691,bicycle,CVS Pharmacy,,,,,,40.74494808,-73.97657785,40.7449871,-73.9772984,10/29/14 8:09 PM,,,10/29/14 8:45 PM,0.02547375,0.000721602,#NUM!,#N/A
1481946,373485,3296,bicycle,Mighty Quinn's BBQ,BBQ,Edamame & Sweet Pea Salad,1,Sides,,40.72751895,-73.9886713,40.7297282,-74.0047685,10/29/14 8:14 PM,10/29/14 8:16 PM,10/29/14 8:41 PM,10/29/14 8:48 PM,0.024045046,0.016248094,0:26,7
1481974,403833,142394,bicycle,Room Service,Thai,Pad See Euw,1,Noodle Dishes,21:58.9,40.76184697,-73.99015091,40.77417761,-73.97898957,10/29/14 8:17 PM,10/29/14 8:46 PM,10/29/14 8:55 PM,10/29/14 9:05 PM,0.03355022,0.016631906,0:16,9
1482012,79255,154990,bicycle,The Meatball Shop,Italian,Classic Beef Hero,1,Heroes,10:49.6,40.74596311,-74.00169729,40.7436352,-74.0063309,10/29/14 8:20 PM,10/29/14 8:43 PM,10/29/14 8:49 PM,10/29/14 8:54 PM,0.023599549,0.005185507,0:17,5
1482012,79255,154990,bicycle,The Meatball Shop,Italian,Rigatoni,1,Stick To Your Bones,10:49.6,40.74596311,-74.00169729,40.7436352,-74.0063309,10/29/14 8:20 PM,10/29/14 8:43 PM,10/29/14 8:49 PM,10/29/14 8:54 PM,0.023599549,0.005185507,0:17,5
1482039,301618,22502,bicycle,Vanessa's Dumplings,Chinese,Chives & Pork Dumplings,4,Pan Fried,06:32.3,40.7329359,-73.98644352,40.730835,-73.9952208,10/29/14 8:22 PM,10/29/14 8:23 PM,10/29/14 8:36 PM,10/29/14 8:46 PM,0.016563137,0.009025209,0:7,10
1482108,97346,54954,bicycle,da Umberto,Italian,Cavatelli,1,Primi,12:02.7,40.73950642,-73.99588402,40.7455209,-73.990467,10/29/14 8:29 PM,10/29/14 8:34 PM,10/29/14 8:53 PM,10/29/14 9:00 PM,0.021414259,0.008094321,0:12,6
1482126,73274,157596,bicycle,Luke's Lobster,Seafood,,,,,40.76438884,-73.97337198,40.7624489,-73.965459,10/29/14 8:30 PM,10/29/14 8:31 PM,10/29/14 8:40 PM,10/29/14 8:46 PM,0.010818414,0.008147311,0:9,6
1482152,59102,167608,car,Taco Bell,Fast Food,,,,,40.80625721,-73.94206524,40.8125799,-73.9505,10/29/14 8:33 PM,10/29/14 8:44 PM,10/29/14 9:01 PM,10/29/14 9:10 PM,0.026083206,0.010541421,0:28,9
1482249,68154,3296,bicycle,Nobu Next Door,Sushi,Mushroom Salad,1,Dinner Hot Dishes,13:01.6,40.71938641,-74.0086925,40.7239485,-74.0034475,10/29/14 8:40 PM,10/29/14 8:54 PM,10/29/14 9:18 PM,10/29/14 9:25 PM,0.031249595,0.006951451,0:24,7
1482329,385691,102353,car,Sushi Samba,Sushi,Akami (Tuna),1,Nigiri & Sashimi,07:54.7,40.73266642,-74.00329261,40.763333,-73.9627409,10/29/14 8:45 PM,10/29/14 8:45 PM,10/29/14 9:16 PM,10/29/14 9:41 PM,0.038859329,0.050841721,0:22,25
1482372,199502,169826,bicycle,El Cocotero,,Queso Empanada,1,Empanadas / White Corn Turnovers,10:41.3,40.74175833,-73.99916656,40.7391826,-73.9815433,10/29/14 8:48 PM,10/29/14 8:49 PM,10/29/14 9:26 PM,10/29/14 9:39 PM,0.035810556,0.017810493,0:27,12
1482406,77011,110192,bicycle,Van Leeuwen Artisan Ice Cream,,,,,,40.72790505,-73.9877635,40.7483335,-73.9809404,10/29/14 8:50 PM,10/29/14 8:47 PM,10/29/14 9:06 PM,10/29/14 9:26 PM,0.025407778,0.021537782,0:16,20
1482492,396880,167596,bicycle,Whole Foods Market,Grocery Store,Organic Tomato Gf Lower Sodium Soup,1,Soup,,40.723955,-73.991829,40.7262466,-73.9837265,10/29/14 8:56 PM,10/29/14 9:03 PM,10/29/14 9:43 PM,10/29/14 9:51 PM,0.03796816,0.008420329,0:47,7
1482492,396880,167596,bicycle,Whole Foods Market,Grocery Store,Pure Almond Milk Vanilla,1,Non Dairy Milk,,40.723955,-73.991829,40.7262466,-73.9837265,10/29/14 8:56 PM,10/29/14 9:03 PM,10/29/14 9:43 PM,10/29/14 9:51 PM,0.03796816,0.008420329,0:47,7
1482492,396880,167596,bicycle,Whole Foods Market,Grocery Store,Bread Sliced Ancient Grain Millet-chia,1,Sandwich Bread,,40.723955,-73.991829,40.7262466,-73.9837265,10/29/14 8:56 PM,10/29/14 9:03 PM,10/29/14 9:43 PM,10/29/14 9:51 PM,0.03796816,0.008420329,0:47,7
1482492,396880,167596,bicycle,Whole Foods Market,Grocery Store,Og Butternut Squash Soup,1,Soup,,40.723955,-73.991829,40.7262466,-73.9837265,10/29/14 8:56 PM,10/29/14 9:03 PM,10/29/14 9:43 PM,10/29/14 9:51 PM,0.03796816,0.008420329,0:47,7
1482485,96666,142394,bicycle,Empanada Mama (closed),Mexican,Rice and Beans,1,Corn Flour,09:25.0,40.764217,-73.988321,40.76213309,-73.97904986,10/29/14 8:56 PM,10/29/14 9:12 PM,10/29/14 9:19 PM,10/29/14 9:27 PM,0.021590972,0.009502462,0:13,8
1482593,302974,38527,bicycle,Mighty Quinn's BBQ,BBQ,Smoked Sausage,1,Meats,,40.72751895,-73.9886713,40.73019088,-74.00360132,10/29/14 9:04 PM,10/29/14 9:10 PM,10/29/14 9:21 PM,10/29/14 9:32 PM,0.019210359,0.01516722,0:17,10
1482641,396432,104533,bicycle,Blue Ribbon Sushi,Japanese,Yasai,1,Mushimono (Steamed Dishes),08:32.4,40.72610966,-74.00249186,40.7258617,-74.009661,10/29/14 9:05 PM,,,10/29/14 9:59 PM,0.037517998,0.007173424,#NUM!,#N/A
1482669,110060,93783,bicycle,Taim Falafel and Smoothie Bar,Food Truck,Falafel Sandwich,1,Sandwiches,,40.73595141,-74.00176042,40.7519839,-73.9947989,10/29/14 9:07 PM,10/29/14 9:11 PM,10/29/14 9:24 PM,10/29/14 9:36 PM,0.020329028,0.017478656,0:17,12
1482669,110060,93783,bicycle,Taim Falafel and Smoothie Bar,Food Truck,Diet Coke,1,Cold Drinks & Soda,,40.73595141,-74.00176042,40.7519839,-73.9947989,10/29/14 9:07 PM,10/29/14 9:11 PM,10/29/14 9:24 PM,10/29/14 9:36 PM,0.020329028,0.017478656,0:17,12
1482678,62632,61900,bicycle,Sarabeth's Tribeca,Breakfast,Crispy Calamari,1,Appetizers,05:36.7,40.71819429,-74.01055746,40.7092191,-74.0137534,10/29/14 9:07 PM,10/29/14 9:07 PM,10/29/14 9:32 PM,10/29/14 9:43 PM,0.024973866,0.009527229,0:19,10
1482751,129518,177125,car,TAO,Japanese,Crispy Orange Chicken,1,From the Sky,05:05.6,40.76285776,-73.971619,40.73357,-74.0065899,10/29/14 9:13 PM,10/29/14 9:22 PM,10/29/14 9:59 PM,10/29/14 10:24 PM,0.049171852,0.045615094,0:40,25
1482784,241719,39733,bicycle,Blue Ribbon Sushi Izakaya,Japanese,Seasonal Vegetable,1,Soups,04:28.3,40.72197958,-73.98814821,40.7069298,-74.0086171,10/29/14 9:14 PM,10/29/14 9:15 PM,10/29/14 9:36 PM,10/29/14 9:51 PM,0.025855336,0.025406124,0:16,15
1482784,241719,39733,bicycle,Blue Ribbon Sushi Izakaya,Japanese,Oxtail & Bone Marrow,1,Fried Rice,04:28.3,40.72197958,-73.98814821,40.7069298,-74.0086171,10/29/14 9:14 PM,10/29/14 9:15 PM,10/29/14 9:36 PM,10/29/14 9:51 PM,0.025855336,0.025406124,0:16,15
1482915,403718,6873,car,Blue Ribbon Fried Chicken,American,House Salad,1,Salad,,40.72434,-73.99096,40.7221318,-73.9927702,10/29/14 9:24 PM,10/29/14 9:23 PM,10/29/14 9:44 PM,10/29/14 9:50 PM,0.017682083,0.002855341,0:19,5
1483068,141912,53095,bicycle,P.J. Clarke's,American,Mini Cheeseburgers & Fries,1,P.J. Clarke's Hamburgers,20:52.2,40.77196187,-73.98262024,40.7654964,-73.9631442,10/29/14 9:37 PM,10/29/14 10:08 PM,10/29/14 10:13 PM,10/29/14 10:25 PM,0.033395972,0.020521171,0:14,12
1483121,298161,142140,car,McDonald's,Fast Food,Quarter Pounder with Cheese,1,Burgers & Sandwiches,,40.72208837,-73.94058885,40.690344,-73.9512869,10/29/14 9:42 PM,,,10/29/14 9:58 PM,0.010842905,0.033498562,#NUM!,#N/A
1483138,403994,147691,bicycle,Seoul Chicken,,,,,16:36.0,40.71916968,-73.98487676,40.7220335,-74.0012856,10/29/14 9:43 PM,10/29/14 9:59 PM,10/29/14 10:14 PM,10/29/14 10:25 PM,0.029470463,0.016656878,0:15,10
1483276,232035,165830,van,Balade,Middle Eastern,Hummus,1,Mezze (Small Plates),05:17.9,40.73047435,-73.98335015,40.7487007,-73.9742425,10/29/14 9:52 PM,10/29/14 9:51 PM,10/29/14 10:30 PM,10/29/14 10:41 PM,0.033952894,0.020375213,0:32,10
1483276,232035,165830,van,Balade,Middle Eastern,Beirut Beats Zaatar,1,Manakeesh (Lebanese Pizza),05:17.9,40.73047435,-73.98335015,40.7487007,-73.9742425,10/29/14 9:52 PM,10/29/14 9:51 PM,10/29/14 10:30 PM,10/29/14 10:41 PM,0.033952894,0.020375213,0:32,10
1483319,14087,173867,car,Mamoun's Falafel,Mediterranean,Meat Plate Combo,1,Meat Combo,,40.730178,-74.0003224,40.709152,-74.002086,10/29/14 9:55 PM,10/29/14 10:05 PM,10/29/14 10:18 PM,10/29/14 10:34 PM,0.027333993,0.021099833,0:23,15
1483339,151195,123581,bicycle,Momofuku Milk Bar,Dessert,"Pumpkin Pie Cake (6"")",1,"6"" Cakes",,40.73179547,-73.98567259,40.7366213,-73.9934026,10/29/14 9:57 PM,10/29/14 10:07 PM,10/29/14 10:15 PM,10/29/14 10:22 PM,0.017991262,0.009112718,0:18,7
1483351,399121,72480,car,Duane Reade,Drug Store,,,,,40.73966991,-73.99531014,40.7459771,-73.991553,10/29/14 9:57 PM,10/29/14 10:16 PM,10/29/14 10:46 PM,10/29/14 10:50 PM,0.036435336,0.007341437,0:48,3
1483371,102210,67430,bicycle,Pinkberry,Ice Cream,,,,,40.75891394,-73.99235465,40.7598179,-73.98764,10/29/14 9:59 PM,10/29/14 9:59 PM,10/29/14 10:06 PM,10/29/14 10:18 PM,0.013115833,0.004800523,0:7,11
1483384,101017,38527,bicycle,Whole Foods Market,Grocery Store,Dried Apples Zip Lock,1,Nuts & Dried Fruits,,40.723955,-73.991829,40.724291,-73.9946113,10/29/14 10:02 PM,10/29/14 10:04 PM,10/29/14 10:16 PM,10/29/14 10:19 PM,0.011737373,0.002802515,0:14,2
1483458,124306,116326,car,Postmates Liquor Store,Shop,Lang & Reed Cab Franc,1,Other Reds,,40.779598,-73.947388,40.73906507,-73.99367799,10/29/14 10:07 PM,10/29/14 10:07 PM,10/29/14 10:16 PM,10/29/14 10:33 PM,0.018169491,0.061527886,0:8,17
1483460,142658,43196,bicycle,Baked By Melissa,Bakery,,,,,40.7537767,-73.9888462,40.7564642,-73.99728,10/29/14 10:08 PM,10/29/14 10:18 PM,10/29/14 10:23 PM,10/29/14 10:30 PM,0.015011597,0.008851646,0:15,6
1483591,92768,67430,bicycle,Sushi of Gari 46,Sushi,Canned Soda,1,Beverages,07:44.0,40.76065444,-73.98958275,40.74872377,-73.99004627,10/29/14 10:18 PM,10/29/14 10:15 PM,10/29/14 10:46 PM,10/29/14 10:59 PM,0.028970174,0.011939664,0:20,13
1483583,257546,128139,car,Dunkin Donuts,Fast Food,,,,,40.74397312,-73.98575306,40.7605599,-73.9990525,10/29/14 10:18 PM,10/29/14 10:26 PM,10/29/14 10:34 PM,10/29/14 11:22 PM,0.044335428,0.021260208,0:16,47
1483671,186473,59348,walker,Blue Ribbon Sushi Izakaya,Japanese,Madai,2,Taiheyo (Pacific Ocean),06:28.1,40.72197958,-73.98814821,40.7377527,-73.9921009,10/29/14 10:24 PM,10/29/14 11:11 PM,10/29/14 11:20 PM,10/29/14 11:32 PM,0.04706941,0.016260844,0:49,11
1483671,186473,59348,walker,Blue Ribbon Sushi Izakaya,Japanese,Hamachi,2,Taiheyo (Pacific Ocean),06:28.1,40.72197958,-73.98814821,40.7377527,-73.9921009,10/29/14 10:24 PM,10/29/14 11:11 PM,10/29/14 11:20 PM,10/29/14 11:32 PM,0.04706941,0.016260844,0:49,11
1483811,180567,41408,car,Shake Shack,Burger,Shack -Cago Dog,1,Flat Top Dogs,,40.71527933,-74.01486039,40.72257445,-74.01024598,10/29/14 10:37 PM,10/29/14 10:40 PM,10/29/14 10:58 PM,10/29/14 11:02 PM,0.017317257,0.008632008,0:20,4
1483847,385191,104533,bicycle,Donburi-ya,Japanese,Jidori Katsu-Don,1,Donburi Dinner,04:38.3,40.75446491,-73.9731457,40.75885811,-73.99432423,10/29/14 10:41 PM,10/29/14 11:04 PM,10/29/14 11:12 PM,10/29/14 11:30 PM,0.033971065,0.02162939,0:26,18
1483976,397737,178325,bicycle,Serafina at Time Hotel,,,,,,40.76153905,-73.98514649,40.76110045,-73.99921887,10/29/14 10:56 PM,,,10/29/14 11:43 PM,0.032466389,0.014079212,#NUM!,#N/A
1484315,110091,53095,bicycle,The Meatball Shop,Italian,Rigatoni,1,Stick To Your Bones,03:16.5,40.77149125,-73.95633415,40.781367,-73.9496484,10/29/14 11:52 PM,10/30/14 12:03 AM,10/30/14 12:08 AM,10/30/14 12:18 AM,0.018053634,0.011926008,0:13,9
1484315,110091,53095,bicycle,The Meatball Shop,Italian,Daily Roast Veggies,1,Green Market,03:16.5,40.77149125,-73.95633415,40.781367,-73.9496484,10/29/14 11:52 PM,10/30/14 12:03 AM,10/30/14 12:08 AM,10/30/14 12:18 AM,0.018053634,0.011926008,0:13,9
1484400,129486,174186,van,Empanada Mama (closed),Mexican,Guacamole,1,Tapas,04:54.3,40.764217,-73.988321,40.73192256,-74.00132944,10/30/14 12:08 AM,10/30/14 12:19 AM,10/30/14 12:32 AM,10/30/14 12:48 AM,0.027173553,0.034815949,0:18,15
1484400,129486,174186,van,Empanada Mama (closed),Mexican,Beef,1,Oven Baked Wheat Flour,04:54.3,40.764217,-73.988321,40.73192256,-74.00132944,10/30/14 12:08 AM,10/30/14 12:19 AM,10/30/14 12:32 AM,10/30/14 12:48 AM,0.027173553,0.034815949,0:18,15
1484418,20579,97695,car,McDonald's,Fast Food,Chicken McNuggets,1,Snacks & Sides,,40.73134653,-73.98227693,40.73277347,-73.97769774,10/30/14 12:12 AM,10/30/14 12:14 AM,10/30/14 12:26 AM,10/30/14 12:35 AM,0.016022419,0.004796367,0:13,9
1484555,71613,39733,bicycle,Empanada Mama (closed),Mexican,TJC,1,Wheat Flour,03:21.4,40.764217,-73.988321,40.8049122,-73.9624917,10/30/14 12:49 AM,10/30/14 12:51 AM,10/30/14 1:10 AM,10/30/14 1:30 AM,0.028681215,0.048200125,0:17,19
1484595,52936,174186,van,Dunkin Donuts,Fast Food,,,,,40.74397312,-73.98575306,40.720244,-73.978843,10/30/14 1:02 AM,10/30/14 1:03 AM,10/30/14 1:06 AM,10/30/14 1:51 AM,0.033989213,0.024714773,0:3,45
1484676,399729,81285,bicycle,McDonald's,Fast Food,Quarter Pounder with Cheese,1,Burgers & Sandwiches,,40.72969074,-73.98978362,40.7200729,-74.0008091,10/30/14 1:24 AM,,,10/30/14 1:56 AM,0.022115417,0.014630932,#NUM!,#N/A
1484974,389740,69889,bicycle,L'Express,French,Mashed Potatoes,1,Sides,,40.73826313,-73.9878381,40.72874614,-73.97961225,10/30/14 4:05 AM,10/30/14 4:13 AM,10/30/14 4:36 AM,10/30/14 4:44 AM,0.026550856,0.012579253,0:30,7
1485148,91526,66416,bicycle,Krispy Kreme,Donut,,,,,40.74989042,-73.99236202,40.7200779,-74.0077964,10/30/14 8:33 AM,10/30/14 8:42 AM,10/30/14 8:54 AM,10/30/14 9:08 AM,0.024000602,0.033570918,0:20,14
1485163,392740,66416,bicycle,"Doughnut Plant LES, Inc.",Donut,Vanilla Bean & Jam,1,Filled Square Dougnuts,,40.71624093,-73.98868203,40.7115622,-73.9620808,10/30/14 8:50 AM,10/30/14 9:17 AM,10/30/14 9:30 AM,10/30/14 9:44 AM,0.037671377,0.027009555,0:39,14
1485163,392740,66416,bicycle,"Doughnut Plant LES, Inc.",Donut,Vanilla Bean,1,Yeast Doughnuts,,40.71624093,-73.98868203,40.7115622,-73.9620808,10/30/14 8:50 AM,10/30/14 9:17 AM,10/30/14 9:30 AM,10/30/14 9:44 AM,0.037671377,0.027009555,0:39,14
1485169,44005,143085,car,Gingersnap's Organic,Vegan,,,,,40.734779,-73.999321,40.7584904,-73.9719665,10/30/14 8:50 AM,,,10/30/14 9:22 AM,0.022232593,0.036200817,#NUM!,#N/A
1485199,58727,153943,bicycle,Juice Press,Juice Bar,Black Label,1,Other Beverages,,40.7837705,-73.973704,40.789868,-73.966891,10/30/14 9:14 AM,10/30/14 9:29 AM,10/30/14 9:45 AM,10/30/14 9:50 AM,0.025275289,0.009143111,0:31,4
1485272,401659,142236,car,Momofuku Milk Bar,Dessert,6 Cookies,1,Cookies,,40.76284294,-73.97574565,40.7546946,-73.98657634,10/30/14 9:48 AM,10/30/14 10:38 AM,10/30/14 10:49 AM,10/30/14 10:59 AM,0.049396146,0.013553569,1:1,9
1485301,329315,66416,bicycle,Two Hands,,,,,,40.719784,-73.996211,40.72735008,-73.991881,10/30/14 9:59 AM,10/30/14 9:58 AM,10/30/14 10:22 AM,10/30/14 10:30 AM,0.021697604,0.008717482,0:22,8
1485305,403557,91807,walker,Bumble & Bumble,,,,,,40.74069003,-74.00646084,40.74037081,-73.99023785,10/30/14 10:03 AM,10/30/14 10:23 AM,10/30/14 10:36 AM,10/30/14 10:48 AM,0.031448472,0.016226131,0:33,11
1485327,266450,125052,bicycle,Katz's Delicatessen,,Chicken Noodle Soup,1,Soups,,40.72230707,-73.98735166,40.7243773,-73.9974868,10/30/14 10:10 AM,10/30/14 10:21 AM,10/30/14 10:49 AM,10/30/14 11:04 AM,0.037592477,0.010344419,0:39,14
1485350,400441,177184,car,Doughnut Plant Chelsea,Donut,Blackout,3,Cake Dougnhuts,,40.74456392,-73.99663005,40.7601341,-73.9798312,10/30/14 10:18 AM,10/30/14 10:52 AM,10/30/14 11:00 AM,10/30/14 11:30 AM,0.049672072,0.022904848,0:42,29
1485365,167986,153943,bicycle,US Post Office,,,,,,40.77763954,-73.95307383,40.7778882,-73.9594553,10/30/14 10:23 AM,10/30/14 10:32 AM,10/30/14 10:41 AM,10/30/14 11:08 AM,0.031676644,0.006386312,0:18,27
1485387,331007,66416,bicycle,Postmates General Store (deprecated),Convenience Store,Brach Autumn Candy Corn Mix (12 oz.),2,Halloween,,40.71463831,-74.00833613,40.7307693,-73.9913223,10/30/14 10:26 AM,,,10/30/14 11:06 AM,0.027197014,0.023445245,#NUM!,#N/A
1485407,59314,171206,van,Genuine Roadside,,,,,,40.76247514,-73.99721146,40.718998,-74.010944,10/30/14 10:31 AM,10/30/14 11:15 AM,10/30/14 11:35 AM,10/30/14 12:07 PM,0.066561065,0.045594344,1:4,31
1485459,385565,142236,car,Maison Ladurée,Dessert,Caramel a la fleur de sol,2,Macaroons (Individual),,40.77067423,-73.96611476,40.79504191,-73.97298574,10/30/14 10:46 AM,10/30/14 11:18 AM,10/30/14 11:29 AM,10/30/14 11:48 AM,0.042671933,0.025317865,0:42,18
1485467,58407,153943,bicycle,Crepes on Columbus,,,,,03:25.9,40.80097158,-73.96147706,40.778805,-73.9555868,10/30/14 10:48 AM,10/30/14 11:21 AM,10/30/14 11:26 AM,10/30/14 11:42 AM,0.037694225,0.02293583,0:34,15
1485490,312853,91807,walker,Delicatessen,American,Charred Brussels Sprouts & Pearl Onions,1,Sides,02:47.2,40.72370271,-73.99634312,40.7331962,-74.00332315,10/30/14 10:53 AM,10/30/14 11:00 AM,10/30/14 11:23 AM,10/30/14 11:33 AM,0.028094155,0.011783344,0:26,10
1485490,312853,91807,walker,Delicatessen,American,Truffle Spinach & Artichoke Dip,1,Appetizers,02:47.2,40.72370271,-73.99634312,40.7331962,-74.00332315,10/30/14 10:53 AM,10/30/14 11:00 AM,10/30/14 11:23 AM,10/30/14 11:33 AM,0.028094155,0.011783344,0:26,10
